file,emotion,intensity,statement,actor
1022_IWL_HAP_XX.wav,happy,unspecified,I would like a new alarm clock,1022
1021_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1021
1057_DFA_HAP_XX.wav,happy,unspecified,Don't forget a jacket,1057
1083_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1083
1027_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1027
1033_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1033
1059_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1059
1040_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1040
1047_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1047
1037_DFA_DIS_XX.wav,disgust,unspecified,Don't forget a jacket,1037
1020_IWL_DIS_XX.wav,disgust,unspecified,I would like a new alarm clock,1020
1029_TSI_NEU_XX.wav,neutral,unspecified,The surface is slick,1029
1048_IEO_ANG_HI.wav,anger,high,It's eleven o'clock,1048
1078_IWW_NEU_XX.wav,neutral,unspecified,I wonder what this is about,1078
1089_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1089
1064_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1064
1015_IOM_SAD_XX.wav,sad,unspecified,I'm on my way to the meeting,1015
1071_MTI_HAP_XX.wav,happy,unspecified,Maybe tomorrow it will be cold,1071
1062_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1062
1074_IWW_SAD_XX.wav,sad,unspecified,I wonder what this is about,1074
1036_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1036
1012_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1012
1035_MTI_HAP_XX.wav,happy,unspecified,Maybe tomorrow it will be cold,1035
1081_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1081
1002_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1002
1034_DFA_NEU_XX.wav,neutral,unspecified,Don't forget a jacket,1034
1059_IWW_SAD_XX.wav,sad,unspecified,I wonder what this is about,1059
1029_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1029
1017_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1017
1070_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1070
1012_ITS_NEU_XX.wav,neutral,unspecified,I think I've seen this before,1012
1055_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1055
1019_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1019
1036_ITS_FEA_XX.wav,fearful,unspecified,I think I've seen this before,1036
1052_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1052
1064_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1064
1088_MTI_ANG_XX.wav,anger,unspecified,Maybe tomorrow it will be cold,1088
1029_IEO_FEA_HI.wav,fearful,high,It's eleven o'clock,1029
1007_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1007
1033_TAI_FEA_XX.wav,fearful,unspecified,The airplane is almost full,1033
1017_IWW_SAD_XX.wav,sad,unspecified,I wonder what this is about,1017
1002_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1002
1034_IWW_HAP_XX.wav,happy,unspecified,I wonder what this is about,1034
1022_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1022
1021_IWL_SAD_XX.wav,sad,unspecified,I would like a new alarm clock,1021
1016_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1016
1091_MTI_SAD_XX.wav,sad,unspecified,Maybe tomorrow it will be cold,1091
1087_IWL_DIS_XX.wav,disgust,unspecified,I would like a new alarm clock,1087
1085_DFA_FEA_XX.wav,fearful,unspecified,Don't forget a jacket,1085
1090_DFA_NEU_XX.wav,neutral,unspecified,Don't forget a jacket,1090
1015_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1015
1052_ITS_FEA_XX.wav,fearful,unspecified,I think I've seen this before,1052
1012_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1012
1046_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1046
1019_TAI_FEA_XX.wav,fearful,unspecified,The airplane is almost full,1019
1054_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1054
1084_DFA_DIS_XX.wav,disgust,unspecified,Don't forget a jacket,1084
1055_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1055
1034_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1034
1015_TIE_HAP_XX.wav,happy,unspecified,That is exactly what happened,1015
1060_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1060
1086_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1086
1053_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1053
1048_TAI_FEA_XX.wav,fearful,unspecified,The airplane is almost full,1048
1081_ITS_FEA_XX.wav,fearful,unspecified,I think I've seen this before,1081
1004_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1004
1060_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1060
1055_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1055
1063_IOM_DIS_XX.wav,disgust,unspecified,I'm on my way to the meeting,1063
1056_IEO_NEU_XX.wav,neutral,unspecified,It's eleven o'clock,1056
1003_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1003
1059_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1059
1024_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1024
1055_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1055
1011_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1011
1004_DFA_NEU_XX.wav,neutral,unspecified,Don't forget a jacket,1004
1003_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1003
1015_MTI_ANG_XX.wav,anger,unspecified,Maybe tomorrow it will be cold,1015
1079_IEO_SAD_HI.wav,sad,high,It's eleven o'clock,1079
1042_ITS_DIS_XX.wav,disgust,unspecified,I think I've seen this before,1042
1026_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1026
1059_IOM_FEA_XX.wav,fearful,unspecified,I'm on my way to the meeting,1059
1024_TIE_HAP_XX.wav,happy,unspecified,That is exactly what happened,1024
1090_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1090
1055_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1055
1008_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1008
1034_TIE_SAD_XX.wav,sad,unspecified,That is exactly what happened,1034
1067_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1067
1016_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1016
1005_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1005
1012_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1012
1042_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1042
1091_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1091
1042_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1042
1073_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1073
1019_IEO_HAP_HI.wav,happy,high,It's eleven o'clock,1019
1040_IWL_FEA_XX.wav,fearful,unspecified,I would like a new alarm clock,1040
1028_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1028
1084_IOM_NEU_XX.wav,neutral,unspecified,I'm on my way to the meeting,1084
1005_DFA_HAP_XX.wav,happy,unspecified,Don't forget a jacket,1005
1043_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1043
1040_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1040
1005_WSI_NEU_XX.wav,neutral,unspecified,We'll stop in a couple of minutes,1005
1008_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1008
1066_IWW_SAD_XX.wav,sad,unspecified,I wonder what this is about,1066
1044_TSI_SAD_XX.wav,sad,unspecified,The surface is slick,1044
1032_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1032
1051_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1051
1053_TSI_HAP_XX.wav,happy,unspecified,The surface is slick,1053
1022_IOM_FEA_XX.wav,fearful,unspecified,I'm on my way to the meeting,1022
1016_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1016
1005_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1005
1035_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1035
1018_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1018
1051_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1051
1073_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1073
1009_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1009
1003_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1003
1007_TAI_DIS_XX.wav,disgust,unspecified,The airplane is almost full,1007
1090_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1090
1067_IOM_DIS_XX.wav,disgust,unspecified,I'm on my way to the meeting,1067
1028_TSI_NEU_XX.wav,neutral,unspecified,The surface is slick,1028
1059_TSI_NEU_XX.wav,neutral,unspecified,The surface is slick,1059
1022_TAI_DIS_XX.wav,disgust,unspecified,The airplane is almost full,1022
1087_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1087
1078_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1078
1037_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1037
1030_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1030
1020_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1020
1037_IOM_FEA_XX.wav,fearful,unspecified,I'm on my way to the meeting,1037
1071_ITH_HAP_XX.wav,happy,unspecified,I think I have a doctor's appointment,1071
1004_IEO_FEA_HI.wav,fearful,high,It's eleven o'clock,1004
1071_MTI_SAD_XX.wav,sad,unspecified,Maybe tomorrow it will be cold,1071
1068_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1068
1018_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1018
1057_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1057
1010_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1010
1091_DFA_DIS_XX.wav,disgust,unspecified,Don't forget a jacket,1091
1058_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1058
1025_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1025
1008_IEO_FEA_HI.wav,fearful,high,It's eleven o'clock,1008
1009_TIE_SAD_XX.wav,sad,unspecified,That is exactly what happened,1009
1029_IOM_DIS_XX.wav,disgust,unspecified,I'm on my way to the meeting,1029
1045_DFA_HAP_XX.wav,happy,unspecified,Don't forget a jacket,1045
1067_IEO_SAD_HI.wav,sad,high,It's eleven o'clock,1067
1012_MTI_SAD_XX.wav,sad,unspecified,Maybe tomorrow it will be cold,1012
1021_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1021
1005_WSI_FEA_XX.wav,fearful,unspecified,We'll stop in a couple of minutes,1005
1088_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1088
1087_IWW_SAD_XX.wav,sad,unspecified,I wonder what this is about,1087
1006_ITS_DIS_XX.wav,disgust,unspecified,I think I've seen this before,1006
1070_TSI_HAP_XX.wav,happy,unspecified,The surface is slick,1070
1018_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1018
1029_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1029
1036_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1036
1016_IWL_HAP_XX.wav,happy,unspecified,I would like a new alarm clock,1016
1045_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1045
1085_IOM_SAD_XX.wav,sad,unspecified,I'm on my way to the meeting,1085
1045_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1045
1021_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1021
1016_ITS_DIS_XX.wav,disgust,unspecified,I think I've seen this before,1016
1051_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1051
1087_MTI_SAD_XX.wav,sad,unspecified,Maybe tomorrow it will be cold,1087
1087_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1087
1086_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1086
1088_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1088
1009_TIE_HAP_XX.wav,happy,unspecified,That is exactly what happened,1009
1048_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1048
1050_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1050
1050_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1050
1024_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1024
1049_WSI_NEU_XX.wav,neutral,unspecified,We'll stop in a couple of minutes,1049
1032_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1032
1013_IWW_HAP_XX.wav,happy,unspecified,I wonder what this is about,1013
1031_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1031
1081_TSI_HAP_XX.wav,happy,unspecified,The surface is slick,1081
1024_ITS_FEA_XX.wav,fearful,unspecified,I think I've seen this before,1024
1016_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1016
1086_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1086
1055_WSI_FEA_XX.wav,fearful,unspecified,We'll stop in a couple of minutes,1055
1057_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1057
1041_TIE_HAP_XX.wav,happy,unspecified,That is exactly what happened,1041
1040_DFA_DIS_XX.wav,disgust,unspecified,Don't forget a jacket,1040
1018_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1018
1030_IWW_SAD_XX.wav,sad,unspecified,I wonder what this is about,1030
1036_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1036
1053_IWL_DIS_XX.wav,disgust,unspecified,I would like a new alarm clock,1053
1036_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1036
1077_IWL_FEA_XX.wav,fearful,unspecified,I would like a new alarm clock,1077
1005_IWL_DIS_XX.wav,disgust,unspecified,I would like a new alarm clock,1005
1005_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1005
1047_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1047
1049_ITS_FEA_XX.wav,fearful,unspecified,I think I've seen this before,1049
1016_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1016
1012_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1012
1063_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1063
1022_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1022
1011_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1011
1036_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1036
1073_ITS_NEU_XX.wav,neutral,unspecified,I think I've seen this before,1073
1073_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1073
1041_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1041
1030_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1030
1020_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1020
1068_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1068
1001_IEO_ANG_HI.wav,anger,high,It's eleven o'clock,1001
1024_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1024
1079_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1079
1020_TIE_HAP_XX.wav,happy,unspecified,That is exactly what happened,1020
1085_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1085
1001_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1001
1011_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1011
1054_TAI_ANG_XX.wav,anger,unspecified,The airplane is almost full,1054
1091_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1091
1007_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1007
1036_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1036
1050_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1050
1063_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1063
1033_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1033
1081_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1081
1014_TSI_DIS_XX.wav,disgust,unspecified,The surface is slick,1014
1056_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1056
1007_TAI_ANG_XX.wav,anger,unspecified,The airplane is almost full,1007
1039_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1039
1074_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1074
1045_IWL_SAD_XX.wav,sad,unspecified,I would like a new alarm clock,1045
1082_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1082
1086_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1086
1073_ITS_DIS_XX.wav,disgust,unspecified,I think I've seen this before,1073
1033_IEO_NEU_XX.wav,neutral,unspecified,It's eleven o'clock,1033
1064_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1064
1046_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1046
1086_TSI_HAP_XX.wav,happy,unspecified,The surface is slick,1086
1083_DFA_SAD_XX.wav,sad,unspecified,Don't forget a jacket,1083
1030_IOM_SAD_XX.wav,sad,unspecified,I'm on my way to the meeting,1030
1032_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1032
1071_IOM_NEU_XX.wav,neutral,unspecified,I'm on my way to the meeting,1071
1051_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1051
1069_TSI_SAD_XX.wav,sad,unspecified,The surface is slick,1069
1021_IEO_SAD_HI.wav,sad,high,It's eleven o'clock,1021
1055_IOM_DIS_XX.wav,disgust,unspecified,I'm on my way to the meeting,1055
1048_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1048
1021_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1021
1031_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1031
1042_IOM_FEA_XX.wav,fearful,unspecified,I'm on my way to the meeting,1042
1022_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1022
1043_ITS_NEU_XX.wav,neutral,unspecified,I think I've seen this before,1043
1002_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1002
1088_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1088
1072_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1072
1023_DFA_SAD_XX.wav,sad,unspecified,Don't forget a jacket,1023
1047_TAI_DIS_XX.wav,disgust,unspecified,The airplane is almost full,1047
1066_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1066
1076_IWW_SAD_XX.wav,sad,unspecified,I wonder what this is about,1076
1087_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1087
1007_IEO_HAP_HI.wav,happy,high,It's eleven o'clock,1007
1089_IOM_FEA_XX.wav,fearful,unspecified,I'm on my way to the meeting,1089
1002_TSI_NEU_XX.wav,neutral,unspecified,The surface is slick,1002
1080_IWL_FEA_XX.wav,fearful,unspecified,I would like a new alarm clock,1080
1068_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1068
1059_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1059
1028_IWL_DIS_XX.wav,disgust,unspecified,I would like a new alarm clock,1028
1080_ITS_NEU_XX.wav,neutral,unspecified,I think I've seen this before,1080
1049_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1049
1002_MTI_ANG_XX.wav,anger,unspecified,Maybe tomorrow it will be cold,1002
1032_MTI_HAP_XX.wav,happy,unspecified,Maybe tomorrow it will be cold,1032
1062_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1062
1002_MTI_SAD_XX.wav,sad,unspecified,Maybe tomorrow it will be cold,1002
